Inspektions-ID,Videoname,Videozeitpunkt (h:min:sec),Meter ab Rohrbeginn,Schadenskürzel,Schadensbeschreibung,Rohrmaterial,Rohrprofil,Inspekteur-Name,Rohrhöhe (mm),Rohrbreite (mm),Kamera-Schwenkneigung (Grad),Kamera-Drehneigung (Grad),Videopfad,Videohash,Kmd-Pfad
62758,F4R2O_43210403.MPG,00:04:00,12.66,BAG,,Steinzeug,Kreisprofil,Dorr/Rinke,100,100,,,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Fa. Mayr GmbH\Mauerstetten, Eichenstrasse 1 vom 18.03.-23.07.2019\Sichtversion DVD  001\F4R2O_43210403.MPG",2245895646,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Fa. Mayr GmbH\Mauerstetten, Eichenstrasse 1 vom 18.03.-23.07.2019\Sichtversion DVD  001\MESSDAT\Mayr_Gmb\H\F4R2O_43210403.kmd"
36244,F4OFW_38610601.MPG,00:06:38,4.66,BAG,,Beton,Kreisprofil,Dorr/Spaiu,300,300,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Hopferau\Hopferau, OT Heimen vom 13.12.2017-23.03.2018\Sichtversion 001\F4OFW_38610601.MPG",3240580019,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Hopferau\Hopferau, OT Heimen vom 13.12.2017-23.03.2018\Sichtversion 001\MESSDAT\Heimen20\17\F4OFW_38610601.kmd"
130687,F2KZA_30690100.MPG,00:03:50,2.74,BAG,,Steinzeug,Kreisprofil,Dorr/Möhring,250,250,14.0,110.0,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\F2KZA_30690100.MPG,3075770091,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\MESSDAT\Filderst\adt\F2KZA_30690100.kmd
26964,26R0110G.MPG,00:11:52,19.42,BAG,,Beton,Kreisprofil,Dorr/BeGü,400,400,,,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\26R0110G.MPG,1220891179,
99623,F4P71_32600804.MPG,00:08:28,22.6,BAG,,Beton,Kreisförmig,Dorr/Alker,400,400,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Kirchheim u. Teck\2016\Kirchheim, Nabern vom 18.04.-28.04.2016\Sichtversion 001\F4P71_32600804.MPG",276634893,
53557,LE_MW_061I.MPG,00:09:20,50.86,BAG,,Faserzement,Kreisprofil,Dorr/Alker,250,250,,,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\ZV Fuchstalgemeinden\Leeder vom 21.09.-24.11.2017\Sichtversion 001\LE_MW_061I.MPG,1524988,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\ZV Fuchstalgemeinden\Leeder vom 21.09.-24.11.2017\Sichtversion 001\MESSDAT\Leeder20\17\LE_MW_061I.kmd
109676,HRW0540I.MPG,00:06:41,25.21,BAG,,Beton,Kreisprofil,Gurschler,300,300,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Hagnau\Hagnau vom 20.07.-19.08.2020\Sichtversion 001\bin\HRW0540I.MPG,377889965,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Hagnau\Hagnau vom 20.07.-19.08.2020\Sichtversion 001\bin\MESSDAT\Hagnau20\20\HRW0540I.kmd
51117,F41CGA39100613.MPG,00:27:13,71.63,BAG,,Beton,Eiprofil (H/B=3/2),Dorr/Spaiu,1200,800,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Marktoberdorf\Marktoberdorf, diverse Strassen vom 29.01.-03.04.2018\Sichtversion 001\F41CGA39100613.MPG",1988326618,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Marktoberdorf\Marktoberdorf, diverse Strassen vom 29.01.-03.04.2018\Sichtversion 001\MESSDAT\MOD_Samm\ler\F41CGA39100613.kmd"
55095,OD_RW_002AI.MPG,00:07:52,39.87,BAG,,Beton,Kreisprofil,Dorr/Alker,400,400,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\ZV Fuchstalgemeinden\Unterdiessen, OT Oberdiessen vom 10.04.-06.06.2018\Sichtversion 001\OD_RW_002AI.MPG",1885011683,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\ZV Fuchstalgemeinden\Unterdiessen, OT Oberdiessen vom 10.04.-06.06.2018\Sichtversion 001\MESSDAT\Fuchstal\2018\OD_RW_002AI.kmd"
115187,F4S3S_47000305.MPG,00:10:53,32.82,BAG,,Steinzeug,Kreisprofil,Dorr/BeGü,200,200,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Obergünzburger Kommunalbetrieb\Obergünzburg, Burger Baugebiet vom 30.03.-31.03.2020\Sichtversion 001\bin\F4S3S_47000305.MPG",1741091260,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Obergünzburger Kommunalbetrieb\Obergünzburg, Burger Baugebiet vom 30.03.-31.03.2020\Sichtversion 001\bin\MESSDAT\4147OKB_\2020\F4S3S_47000305.kmd"
45957,F419JL39110606.MPG,00:33:14,71.32,BAG,,Stahlbeton,Eiprofil (H/B=3/2),Dorr/Espig,800,500,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Kliniken Ostallgäu\Füssen, Stadtbleiche 1 vom 18.12.2017-18.04.2018\Sichtversion DVD 001\F419JL39110606.MPG",524315158,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Kliniken Ostallgäu\Füssen, Stadtbleiche 1 vom 18.12.2017-18.04.2018\Sichtversion DVD 001\MESSDAT\KlinikFü\ssen\F419JL39110606.kmd"
5666,F411HI4532081C.MPG,00:07:59,47.66,BAG,,Stahlbeton,Kreisprofil,Dorr/Alker,1100,1100,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Gemeinde Pfronten\Pfronten, diverse Strassen vom 14.10.-15.10.2019\Sichtversion DVD 001\bin\F411HI4532081C.MPG",2967815039,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Gemeinde Pfronten\Pfronten, diverse Strassen vom 14.10.-15.10.2019\Sichtversion DVD 001\bin\MESSDAT\Pfronten\2019\F411HI4532081C.kmd"
94067,F413RC3202010D.MPG,00:01:38,1.14,BAG,,Beton,Kreisprofil,Dorr/Möhring,400,400,11.0,35.0,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Betzigau\Betzigau vom 22.02.-12.04.2016\Sichtversion 001\F413RC3202010D.MPG,4122802343,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Gemeinde Betzigau\Betzigau vom 22.02.-12.04.2016\Sichtversion 001\MESSDAT\Betzigau\F413RC3202010D.kmd
109444,HMW0030G.MPG,00:07:17,45.86,BAG,,Beton,Kreisprofil,Gurschler,300,300,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Hagnau\Hagnau vom 20.07.-19.08.2020\Sichtversion 001\bin\HMW0030G.MPG,1899046477,\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Gemeinde Hagnau\Hagnau vom 20.07.-19.08.2020\Sichtversion 001\bin\MESSDAT\Hagnau20\20\HMW0030G.kmd
82497,60R2945I.MPG,00:03:03,16.5,BAG,,Polyvinylchlorid,Kreisprofil,Dorr/Rinke,150,150,,,\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Bernried vom 19.12.2016-02.06.2017\Bernried RW-Kanal vom 19.12.2016-03.05.2017\Sichtversion 001\60R2945I.MPG,3782374814,\\192.168.200.8\Datengrab\Dorr\3-17-11-17\AV Starnberger See\Bernried vom 19.12.2016-02.06.2017\Bernried RW-Kanal vom 19.12.2016-03.05.2017\Sichtversion 001\MESSDAT\Bernried\_RW2017\60R2945I.kmd
22505,KM05505G.MPG,00:04:52,23.4,BAG,,Steinzeug,,Alker,250,250,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Stadt Tuttlingen\Tuttlingen, EKVO 2019 vom 01.07.-25.07.2019, 1. AR\Sichtversion 001\bin\KM05505G.MPG",548296244,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Stadt Tuttlingen\Tuttlingen, EKVO 2019 vom 01.07.-25.07.2019, 1. AR\Sichtversion 001\bin\MESSDAT\Tuttling\en2019\KM05505G.kmd"
52344,F415C140970317.MPG,00:01:07,0.61,BAG,,Beton,Kreisprofil,Dorr/BeGü,400,400,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadtwerke Weilheim i.OB KU\Weilheim, div Strassen vom 03.08.-09.08.2018\Sichtversion 001\F415C140970317.MPG",2561400870,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadtwerke Weilheim i.OB KU\Weilheim, div Strassen vom 03.08.-09.08.2018\Sichtversion 001\MESSDAT\Weilheim\_2018\F415C140970317.kmd"
53399,LE_RW_064I.MPG,00:10:29,49.22,BAHB,,Steinzeug,Kreisprofil,Dorr/Alker,300,300,,,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\ZV Fuchstalgemeinden\Leeder vom 21.09.-24.11.2017\Sichtversion 001\LE_RW_064I.MPG,3011318809,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\ZV Fuchstalgemeinden\Leeder vom 21.09.-24.11.2017\Sichtversion 001\MESSDAT\Leeder20\17\LE_RW_064I.kmd
99649,F4186W3258080A.MPG,00:02:28,3.7,BAHB,,Stahlbeton,Kreisförmig,Dorr/Alker,300,300,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Kirchheim u. Teck\2016\Kirchheim, Nabern vom 18.04.-28.04.2016\Sichtversion 001\F4186W3258080A.MPG",2539928013,
63654,F4O7U_44410503.MPG,00:04:36,24.6,BAHB,,Beton,Kreisprofil,Dorr/Seidl,500,500,82.0,44.0,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Gemeinde Halblech\Halblech, Mühlbach vom 12.07.-16.07.2019\Sichtversion DVD 001\F4O7U_44410503.MPG",884766082,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Gemeinde Halblech\Halblech, Mühlbach vom 12.07.-16.07.2019\Sichtversion DVD 001\MESSDAT\Mühlbach\_Halble\F4O7U_44410503.kmd"
38340,F4Q7R_39670202.MPG,00:03:22,7.36,BAHB,,Beton,Kreisprofil,Dorr/Fazio,200,200,32.0,54.0,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\F4Q7R_39670202.MPG,1746847430,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\MESSDAT\Seehause\n2017\F4Q7R_39670202.kmd
124566,F4R98_31890602.MPG,00:06:04,4.8,BAHB,,Beton,Kreisprofil,Dorr/Espig,300,300,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Fa. Diringer & Scheidel\Kaufbeuren, nach Sanierung vom 11.12.2015-29.02.2016\Sichtversion 002\F4R98_31890602.MPG",572426781,"\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Fa. Diringer & Scheidel\Kaufbeuren, nach Sanierung vom 11.12.2015-29.02.2016\Sichtversion 002\MESSDAT\Stadt_KF\B\F4R98_31890602.kmd"
37790,6M0034_6M0034_6M0060_D_20112017_145827.mpg,00:02:09,15.56,BAHB,,Beton,Kreisprofil,G. Rottmair,300,300,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Schemmerhofen\Schemmerberg, diverse Strassen vom 13.11.2017-03.05.2018\Sichtversion 001\6M0034_6M0034_6M0060_D_20112017_145827.mpg",4227128605,
37661,6R0566_6R0566_6R0567_D_27112017_150213.mpg,00:02:19,14.93,BAHB,,Spannbeton,Kreisprofil,G. Rottmair,300,300,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Schemmerhofen\Schemmerberg, diverse Strassen vom 13.11.2017-03.05.2018\Sichtversion 001\6R0566_6R0566_6R0567_D_27112017_150213.mpg",3152689847,
51092,F4175539160606.MPG,00:19:18,73.04,BAHB,,Beton,Eiprofil (H/B=3/2),Dorr/Spaiu,1350,900,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Marktoberdorf\Marktoberdorf, diverse Strassen vom 29.01.-03.04.2018\Sichtversion 001\F4175539160606.MPG",3864277437,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Marktoberdorf\Marktoberdorf, diverse Strassen vom 29.01.-03.04.2018\Sichtversion 001\MESSDAT\MOD_Samm\ler\F4175539160606.kmd"
38689,F4127J39440204.MPG,00:06:50,27.89,BAHB,,Beton,Kreisprofil,Dorr/Fazio,250,250,220.0,163.0,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\F4127J39440204.MPG,4280082138,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\MESSDAT\Seehause\n2017\F4127J39440204.kmd
138499,F4TW7_30050302.MPG,00:10:57,31.0,BAHB,,Stahlbeton,Kreisförmig,Dorr/BeGü,500,500,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\F4TW7_30050302.MPG,2562510248,\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\MESSDAT\Altenste\ig2015\F4TW7_30050302.kmd
22009,409E2I20082019.MPG,00:06:35,22.72,BAHB,,Stahlbeton,Kreisprofil,Gurschler,500,500,,,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Stadt Ravensburg\Ravensburg, EKVO 2019-2  vom 19.08.-03.09.2019\digitale Filme\409E2I20082019.MPG",433497178,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Stadt Ravensburg\Ravensburg, EKVO 2019-2  vom 19.08.-03.09.2019\Sichtversion ohne Filme\bin\MESSDAT\Ravensbu\rg19_2\409E2I20082019.kmd"
49042,91464032I.MPG,00:02:49,13.59,BAHB,,Stahlbeton,Kreisprofil,Dorr/Spaiu,1500,1500,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Heidenheim\Heidenheim, Sammler vom 23.04.-25.06.2018\Sichtversion 001\91464032I.MPG",4242032244,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Heidenheim\Heidenheim, Sammler vom 23.04.-25.06.2018\Sichtversion 001\MESSDAT\Heidenhe\im2018\91464032I.kmd"
53675,LE_MW_023I.MPG,00:02:40,2.5,BAHB,,Faserzement,Kreisprofil,Dorr/Alker,250,250,,,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\ZV Fuchstalgemeinden\Leeder vom 21.09.-24.11.2017\Sichtversion 001\LE_MW_023I.MPG,2168994568,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\ZV Fuchstalgemeinden\Leeder vom 21.09.-24.11.2017\Sichtversion 001\MESSDAT\Leeder20\17\LE_MW_023I.kmd
139528,F413OM3035030E.MPG,00:11:43,47.2,BAHB,,Stahlbeton,Kreisförmig,Dorr/BeGü,400,400,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\F413OM3035030E.MPG,3971492654,\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadt Altensteig\Altensteig vom 03.08.-17.09.2015\Sichtversion 001\MESSDAT\Altenste\ig2015\F413OM3035030E.kmd
99214,F4RU4_33910803.MPG,00:31:37,26.0,BAHB,,Beton,Kreisförmig,Dorr/Alker,500,500,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Kirchheim u. Teck\2016\Kirchheim, Jesingen vom 22.08.-01.09.2016\Sichtversion 001\F4RU4_33910803.MPG",3045666766,
89105,F4XDX_2747080F.MPG,03:17:56,40.8,BAHB,,Stahlbeton,Kreisförmig,Dorr/Alker,700,700,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Stadt Kirchheim unter Teck\TV-Untersuchung vom 25.11.-03.12.2014\Sichtversion 001\F4XDX_2747080F.MPG,2829893081,
26508,20R2165G.MPG,00:05:51,25.64,BAHB,,Asbestzement,Kreisprofil,Dorr/BeGü,300,300,,,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\20R2165G.MPG,3486883117,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\MESSDAT\Starnber\gRWneu\20R2165G.kmd
26582,20R4695I.MPG,00:20:15,42.89,BAHB,,Beton,Kreisprofil,Dorr/BeGü,300,300,,,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\20R4695I.MPG,2238701114,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\AV Starnberger See\Starnberg RW-Kanal\Starnberg RW-Kanal vom 09.11.2016.-14.12.2017\Sichtversion 001\MESSDAT\Starnber\gRWneu\20R4695I.kmd
49041,91464029I.MPG,00:03:08,3.01,BAHB,,Stahlbeton,Kreisprofil,Dorr/Spaiu,1500,1500,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Heidenheim\Heidenheim, Sammler vom 23.04.-25.06.2018\Sichtversion 001\91464029I.MPG",1012994677,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Heidenheim\Heidenheim, Sammler vom 23.04.-25.06.2018\Sichtversion 001\MESSDAT\Heidenhe\im2018\91464029I.kmd"
37598,6R0662_6R0662_6R0663_D_04122017_120602.mpg,00:00:40,2.44,BAHB,,Stahlbeton,Kreisprofil,G. Rottmair,400,400,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Schemmerhofen\Schemmerberg, diverse Strassen vom 13.11.2017-03.05.2018\Sichtversion 001\6R0662_6R0662_6R0663_D_04122017_120602.mpg",2934865099,
63659,F415TB44400507.MPG,00:06:33,16.85,BAHC,,Beton,Kreisprofil,Dorr/Seidl,500,500,-46.0,330.0,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Gemeinde Halblech\Halblech, Mühlbach vom 12.07.-16.07.2019\Sichtversion DVD 001\F415TB44400507.MPG",2286753891,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Gemeinde Halblech\Halblech, Mühlbach vom 12.07.-16.07.2019\Sichtversion DVD 001\MESSDAT\Mühlbach\_Halble\F415TB44400507.kmd"
99654,F413TG32580805.MPG,00:03:48,4.1,BAHC,,Stahlbeton,Kreisförmig,Dorr/Alker,300,300,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Kirchheim u. Teck\2016\Kirchheim, Nabern vom 18.04.-28.04.2016\Sichtversion 001\F413TG32580805.MPG",2471309992,
55628,T2630AG.MPG,00:04:02,6.33,BAHC,,Beton,Kreisprofil,Dorr/BeGü,700,700,,,\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Bodolz vom 17.12.2018-22.03.2019\Sichtversion 001\T2630AG.MPG,4228696673,\\192.168.200.8\Datengrab\Dorr\12-18-08-19\AV Bay. Bodenseegemeinden\Bodolz vom 17.12.2018-22.03.2019\Sichtversion 001\MESSDAT\Bodolz_2\018\T2630AG.kmd
119804,FHSE2_48360600.MPG,00:03:15,0.7,BAHC,,Beton,Kreisprofil,Espig,400,400,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Stadt Dachau\Dachau, Schleißheimer Strasse vom 13.08.2020\Sichtversion 001\bin\FHSE2_48360600.MPG",3572081455,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2020\TV-Untersuchung\Stadt Dachau\Dachau, Schleißheimer Strasse vom 13.08.2020\Sichtversion 001\bin\MESSDAT\Dachau_2\020\FHSE2_48360600.kmd"
6276,F4139W46660E0A.MPG,00:15:36,47.33,BAHC,,Steinzeug,Kreisprofil,Dorr/Seidl,250,250,14.0,316.0,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Gemeinde Unterföhring\Unterföhring, diverse Strassen vom 03.02.-04.03.2020\Sichtversion 001\bin\F4139W46660E0A.MPG",1439728724,"\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Gemeinde Unterföhring\Unterföhring, diverse Strassen vom 03.02.-04.03.2020\Sichtversion 001\bin\MESSDAT\Unterföh\ring19\F4139W46660E0A.kmd"
51841,22156.mpg,00:41:23,11.19,BAHC,,Beton,,Rothdach,400,400,,,"\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Stadt Wangen\Wangen vom 06.11.-23.11.2017\Wangen, OT Haslach\data\Wangen O.T. Haslach TV11-2017\2017.11.14\Films\22156.mpg",2294833786,
89059,F414F527490810.MPG,02:34:58,25.3,BAHC,,Beton,Kreisförmig,Dorr/Alker,250,250,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 03-2014\TV-Untersuchung\Stadt Kirchheim unter Teck\TV-Untersuchung vom 25.11.-03.12.2014\Sichtversion 001\F414F527490810.MPG,2537466636,
23526,F4OFT_45460807.MPG,00:02:24,7.89,BAHC,,Stahlbeton,Kreisprofil,Dorr/Alker,500,500,,,\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Stadt Wangen\Wangen vom 16.10.-05.11.2019\Sichtversion 001\bin\F4OFT_45460807.MPG,3372588102,\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Stadt Wangen\Wangen vom 16.10.-05.11.2019\Sichtversion 001\bin\MESSDAT\Wangen20\19\F4OFT_45460807.kmd
137294,F411YC3041040B.MPG,00:06:33,29.3,BAHC,,Stahlbeton,Kreisförmig,Dorr/Rinke,500,500,45.0,58.0,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Pfaffinger Rohrnetz- & Sanierungstechnik GmbH\Buchloe, Ortsnetz vom 14.09.-18.09.2015\Sichtversion DVD 001\F411YC3041040B.MPG",3569170897,"\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Pfaffinger Rohrnetz- & Sanierungstechnik GmbH\Buchloe, Ortsnetz vom 14.09.-18.09.2015\Sichtversion DVD 001\MESSDAT\Pfaffing\er_Stut\F411YC3041040B.kmd"
131445,T2 11.01G08102015.MPG,00:11:44,34.32,BAHC,,Beton,Kreisprofil,Dorr/Seidl,500,500,16.0,22.0,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Ravensburg\Oberzell vom 08.10.-22.10.2015\Sichtversion 001\T2 11.01G08102015.MPG,2874222937,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Ravensburg\Oberzell vom 08.10.-22.10.2015\Sichtversion 001\MESSDAT\Ravensbu\rg_Ober\T2 11.01G08102015.kmd
99619,F4T0I_32600808.MPG,00:04:08,8.8,BAHC,,Beton,Kreisförmig,Dorr/Alker,400,400,,,"\\192.168.200.8\Datengrab\Dorr\Daten ab 04-2016\TV-Untersuchung\Stadt Kirchheim u. Teck\2016\Kirchheim, Nabern vom 18.04.-28.04.2016\Sichtversion 001\F4T0I_32600808.MPG",2292185463,
142639,F4U2U_2936040B.MPG,00:02:00,6.2,BAHC,,Beton,Kreisförmig,Dorr/Rinke,300,300,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadtwerke Füssen\Bereich Hopfen am See vom 26.05.-03.06.2015\Sichtversion DVD 005\F4U2U_2936040B.MPG,2237442974,\\192.168.200.8\Datengrab\Dorr\Daten ab 12-2014\TV-Untersuchung\Stadtwerke Füssen\Bereich Hopfen am See vom 26.05.-03.06.2015\Sichtversion DVD 005\MESSDAT\Hopfen_2\015\F4U2U_2936040B.kmd
38843,F4UHQ_38590205.MPG,00:07:23,35.32,BAHC,,Beton,Kreisprofil,Dorr/Fazio,400,400,-28.0,259.0,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\F4UHQ_38590205.MPG,2171750328,\\192.168.200.8\Datengrab\Dorr\11-17-12-18\Gemeinde Seehausen\Seehausen vom 04.12.2017-28.05.2018\Sichtversion 001\MESSDAT\Seehause\n2017\F4UHQ_38590205.kmd
22818,H_55280070.mpg,00:14:48,30.4,BAHC,,Steinzeug,Kreisprofil,M.Mangold,300,300,,,\\192.168.200.8\Datengrab\Dorr\08-19-04-20\Stadt Tübingen\Tübingen EKVO2018 vom\Tübingen 2018~2F1\H_55280070.mpg,2666569664,
130324,F4UAY_30820600.MPG,00:12:55,14.7,BAHC,,Steinzeug,Kreisprofil,Dorr/Espig,300,300,,,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\F4UAY_30820600.MPG,2446769746,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Filderstadt\Filderstadt vom 28.09.-27.10.2015\Sichtversion 001\MESSDAT\Filderst\adt\F4UAY_30820600.kmd
132229,F4W45_30540504.MPG,00:08:36,19.08,BAHC,,Beton,Kreisprofil,Dorr/Borys,300,300,11.0,75.0,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Vöhringen\Sichtversion 001\F4W45_30540504.MPG,3627000590,\\192.168.200.8\Datengrab\Dorr\Daten ab 10-2ß15\TV-Untersuchung\Stadt Vöhringen\Sichtversion 001\MESSDAT\Vöhringe\n2015\F4W45_30540504.kmd
78161,3341E1aI04062019.MPG,00:02:10,6.08,BAHC,,Stahlbeton,Kreisprofil,Gurschler,500,500,,,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadt Ravensburg\Ravensburg, EKVO Eschach Süd vom 14.05.-30.07.2019\digitale Filme\3341E1aI04062019.MPG",1926371591,"\\192.168.200.8\Datengrab\Dorr\12-18-08-19\Stadt Ravensburg\Ravensburg, EKVO Eschach Süd vom 14.05.-30.07.2019\Sichtversion ohne Filme\bin\MESSDAT\Ravensbu\rg2019\3341E1aI04062019.kmd"
